"year","sp","position","tree","resist.value","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","p50.MPa","p80.MPa","elev.m","distance.ln.m","dbh_old.mm","dbh_old.cm","dbh.ln.cm","sap_ratio","height.ln.m","height.m","position_all","TWI"
"1999","litu","canopy","110379",0.49,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,315,4.92801792583259,702.819051429923,70.2819051429923,4.25251437084836,0.474032760782526,3.54831753032454,34.7547943821072,"co-dominant",6.2932449848391
"1966","litu","canopy","110791",0.62,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,317,5.04350421653432,566.543512602445,56.6543512602445,4.03696879406085,0.478301002903774,3.43537164808788,31.042947474003,"co-dominant",6.24953303221317
"1977","litu","canopy","110791",0.47,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,317,5.04350421653432,590.244530361759,59.0244530361759,4.0779518162819,0.477466446728345,3.45684675173171,31.7168077001392,"co-dominant",6.24953303221317
"1999","litu","canopy","110791",0.53,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,317,5.04350421653432,622.470781945242,62.2470781945242,4.13111159760911,0.476400404560291,3.48470247714717,32.6127226360025,"co-dominant",6.24953303221317
"1966","litu","canopy","110798",0.67,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,318,5.08588230077407,520.489257289248,52.0489257289248,3.95218415563425,0.480063863833546,3.39094449755235,29.6939849259796,"co-dominant",6.49829065175688
"1977","litu","canopy","110798",0.51,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,318,5.08588230077407,568.896678892929,56.8896678892929,4.04111374097601,0.478216085911845,3.43754360027143,31.1104445452244,"co-dominant",6.49829065175688
"1999","litu","canopy","110798",0.48,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,318,5.08588230077407,650.560841079573,65.0560841079573,4.17524973029983,0.475529040617386,3.50783085867711,33.3757923972113,"co-dominant",6.49829065175688
"1966","litu","canopy","110914",0.55,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,316,5.1065055739955,446.261835329023,44.6261835329023,3.79832076149382,0.483395302215796,3.31032007902276,27.3938922790631,"dominant",6.67923047755111
"1977","litu","canopy","110914",0.69,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,316,5.1065055739955,473.097827125667,47.3097827125667,3.85671709678885,0.482110106676088,3.34091975871736,28.2450934329236,"dominant",6.67923047755111
"1999","litu","canopy","110914",0.71,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,316,5.1065055739955,527.319467442875,52.7319467442875,3.96522147196363,0.479789529271683,3.39777605130894,29.8975354718535,"dominant",6.67923047755111
"1966","litu","canopy","111014",0.51,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,5.0978498416703,447.536103184706,44.7536103184706,3.80117211897433,0.483331940331094,3.31181419034255,27.4348523954773,"co-dominant",6.03556120305748
"1977","litu","canopy","111014",0.69,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,5.0978498416703,477.849284586787,47.7849284586787,3.86671028556684,0.48189276820828,3.34615618963703,28.3933848334939,"co-dominant",6.03556120305748
"1999","litu","canopy","111014",0.47,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,5.0978498416703,531.148614766001,53.1148614766001,3.97245676623837,0.479637799988675,3.40156734550891,30.0111009687544,"co-dominant",6.03556120305748
"1966","litu","canopy","111030",0.59,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,312,5.09634285484701,472.076732611083,47.2076732611083,3.85455644846986,0.482157196418711,3.33978757899821,28.2131330068604,"co-dominant",5.87532413474903
"1977","litu","canopy","111030",0.62,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,312,5.09634285484701,500.48068181903,50.048068181903,3.91298390725214,0.480896037090557,3.37040356740012,29.0902645716408,"co-dominant",5.87532413474903
"1999","litu","canopy","111030",0.36,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,312,5.09634285484701,557.403032547533,55.7403032547533,4.02070346256203,0.478635353289442,3.4268486143825,30.7794917024081,"co-dominant",5.87532413474903
"1966","litu","canopy","111051",0.65,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,5.06307772339733,396.101719885377,39.6101719885377,3.67908595367281,0.486102860902121,3.24784103972455,25.7347196603884,"co-dominant",5.70090241485752
"1977","litu","canopy","111051",0.89,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,5.06307772339733,413.365619043826,41.3365619043825,3.72174738447635,0.485120900283502,3.27019562946561,26.3164871200331,"co-dominant",5.70090241485752
"1999","litu","canopy","111051",1.03,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,5.06307772339733,444.552663441817,44.4552663441817,3.7944834328763,0.483480673887147,3.30830931882718,27.3388650726649,"co-dominant",5.70090241485752
"1966","litu","canopy","111134",0.43,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,306,4.99330111819001,477.768411048389,47.7768411048389,3.86654102637677,0.481896443144326,3.34606749782143,28.3908666843133,"co-dominant",6.36697149219305
"1977","litu","canopy","111134",0.73,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,306,4.99330111819001,493.415968321149,49.3415968321149,3.89876747442257,0.481200581650286,3.36295415659742,28.8743644034346,"co-dominant",6.36697149219305
"1999","litu","canopy","111134",0.68,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,306,4.99330111819001,536.301051996348,53.6301051996348,3.98211057457476,0.479435924769236,3.40662594107718,30.1632996222752,"co-dominant",6.36697149219305
"1966","litu","canopy","121212",0.53,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,315,5.16253266897186,671.541161238244,67.1541161238244,4.20699021854148,0.474909954662749,3.52446287451574,33.9355410761707,"dominant",5.78453299872818
"1977","litu","canopy","121212",0.65,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,315,5.16253266897186,707.590857739119,70.7590857739119,4.25928094911077,0.473903439879148,3.55186321733405,34.8782427303366,"dominant",5.78453299872818
"1999","litu","canopy","121212",0.64,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,315,5.16253266897186,781.943646489822,78.1943646489822,4.35919758164233,0.472024951361326,3.60421953278058,36.7529881582015,"dominant",5.78453299872818
"1966","litu","canopy","121284",0.62,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,4.91325407209803,534.442165159681,53.4442165159681,3.97863842798646,0.479508457315256,3.40480653626491,30.1084702633132,"co-dominant",4.72415958270708
"1977","litu","canopy","121284",0.82,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,4.91325407209803,549.8678411468,54.98678411468,4.00709286753449,0.478916519595886,3.41971666258807,30.5607547890558,"co-dominant",4.72415958270708
"1999","litu","canopy","121284",0.61,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,311,4.91325407209803,596.72684199774,59.672684199774,4.08887436459755,0.477245907529574,3.46257016704912,31.8988566370311,"co-dominant",4.72415958270708
"1966","litu","canopy","131304",0.58,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,293,3.51383655613739,482.580247390169,48.2580247390169,3.8765621297906,0.481679234235064,3.35131855601027,28.5403408826993,"dominant",8.42834940580951
"1977","litu","canopy","131304",0.48,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,293,3.51383655613739,520.297276714602,52.0297276714602,3.95181524122087,0.480071644150199,3.39075118639973,29.6882453023124,"dominant",8.42834940580951
"1999","litu","canopy","131304",0.47,"diffuse",19.5572086396417,46.9191889280486,-1.92129333333333,0.403782757666667,0.745616996197158,1.35057768450521,293,3.51383655613739,586.821477524739,58.6821477524739,4.07213555370372,0.477584204881282,3.45379903014075,31.6202908534626,"dominant",8.42834940580951
