"year","sp","tree","position","resist.value","elev.m","distance.ln.m","dbh.ln.cm","height.ln.m","position_all","TWI"
"1966","litu","110914","canopy",0.55,316,5.1065055739955,3.79832076149382,3.31032007902276,"dominant",6.67923047755111
"1977","litu","110914","canopy",0.69,316,5.1065055739955,3.85671709678885,3.34091975871736,"dominant",6.67923047755111
"1999","litu","110914","canopy",0.71,316,5.1065055739955,3.96522147196363,3.39777605130894,"dominant",6.67923047755111
"1966","litu","111014","canopy",0.51,311,5.0978498416703,3.80117211897433,3.31181419034255,"co-dominant",6.03556120305748
"1977","litu","111014","canopy",0.69,311,5.0978498416703,3.86671028556684,3.34615618963703,"co-dominant",6.03556120305748
"1999","litu","111014","canopy",0.47,311,5.0978498416703,3.97245676623837,3.40156734550891,"co-dominant",6.03556120305748
"1966","litu","111030","canopy",0.59,312,5.09634285484701,3.85455644846986,3.33978757899821,"co-dominant",5.87532413474903
"1977","litu","111030","canopy",0.62,312,5.09634285484701,3.91298390725214,3.37040356740012,"co-dominant",5.87532413474903
"1999","litu","111030","canopy",0.36,312,5.09634285484701,4.02070346256203,3.4268486143825,"co-dominant",5.87532413474903
"1966","litu","111051","canopy",0.65,311,5.06307772339733,3.67908595367281,3.24784103972455,"co-dominant",5.70090241485752
"1977","litu","111051","canopy",0.89,311,5.06307772339733,3.72174738447635,3.27019562946561,"co-dominant",5.70090241485752
"1999","litu","111051","canopy",1.03,311,5.06307772339733,3.7944834328763,3.30830931882718,"co-dominant",5.70090241485752
"1966","litu","111134","canopy",0.43,306,4.99330111819001,3.86654102637677,3.34606749782143,"co-dominant",6.36697149219305
"1977","litu","111134","canopy",0.73,306,4.99330111819001,3.89876747442257,3.36295415659742,"co-dominant",6.36697149219305
"1999","litu","111134","canopy",0.68,306,4.99330111819001,3.98211057457476,3.40662594107718,"co-dominant",6.36697149219305
"1966","litu","121212","canopy",0.53,315,5.16253266897186,4.20699021854148,3.52446287451574,"dominant",5.78453299872818
"1977","litu","121212","canopy",0.65,315,5.16253266897186,4.25928094911077,3.55186321733405,"dominant",5.78453299872818
"1999","litu","121212","canopy",0.64,315,5.16253266897186,4.35919758164233,3.60421953278058,"dominant",5.78453299872818
"1966","litu","121284","canopy",0.62,311,4.91325407209803,3.97863842798646,3.40480653626491,"co-dominant",4.72415958270708
"1977","litu","121284","canopy",0.82,311,4.91325407209803,4.00709286753449,3.41971666258807,"co-dominant",4.72415958270708
"1999","litu","121284","canopy",0.61,311,4.91325407209803,4.08887436459755,3.46257016704912,"co-dominant",4.72415958270708
"1966","litu","131304","canopy",0.58,293,3.51383655613739,3.8765621297906,3.35131855601027,"dominant",8.42834940580951
"1977","litu","131304","canopy",0.48,293,3.51383655613739,3.95181524122087,3.39075118639973,"dominant",8.42834940580951
"1999","litu","131304","canopy",0.47,293,3.51383655613739,4.07213555370372,3.45379903014075,"dominant",8.42834940580951
"1966","litu","160665","canopy",0.6,329,5.29469048470749,3.98039488673782,3.40572692065062,"co-dominant",5.96298948445268
"1977","litu","160665","canopy",0.52,329,5.29469048470749,4.07531383478384,3.45546444942673,"co-dominant",5.96298948445268
"1999","litu","160665","canopy",0.5,329,5.29469048470749,4.15675776615057,3.4981410694629,"co-dominant",5.96298948445268
"1966","litu","160777","canopy",0.43,321,4.86534501867876,3.40469829367445,3.10406190588541,"dominant",5.49639485056485
"1977","litu","160777","canopy",0.81,321,4.86534501867876,3.52422424214288,3.16669350288287,"dominant",5.49639485056485
"1999","litu","160777","canopy",0.99,321,4.86534501867876,3.69565754662173,3.25652455442978,"dominant",5.49639485056485
"1966","litu","160930","canopy",0.45,321,4.90913717087375,3.67298605201998,3.24464469125847,"co-dominant",5.39972214285538
"1977","litu","160930","canopy",0.69,321,4.90913717087375,3.72380136802835,3.27127191684685,"co-dominant",5.39972214285538
"1999","litu","160930","canopy",0.87,321,4.90913717087375,3.83544227449583,3.32977175183581,"co-dominant",5.39972214285538
"1977","litu","170994","canopy",0.74,332,5.22649624259762,3.73964952926237,3.27957635333348,"co-dominant",5.40316730855933
"1999","litu","170994","canopy",0.83,332,5.22649624259762,3.91498106026875,3.37145007558082,"co-dominant",5.40316730855933
"1966","litu","172229","canopy",0.26,303,4.15337588520768,4.1072316310476,3.47218937466894,"dominant",5.5671054843065
"1977","litu","172229","canopy",0.54,303,4.15337588520768,4.13867233000756,3.48866430092396,"dominant",5.5671054843065
"1999","litu","172229","canopy",0.59,303,4.15337588520768,4.2140873055408,3.52818174810338,"dominant",5.5671054843065
"1966","litu","180751","canopy",0.51,324,4.83528456946648,3.90601295136806,3.36675078651686,"co-dominant",5.37586152376752
"1977","litu","180751","canopy",1.01,324,4.83528456946648,3.94272402038509,3.38598738668179,"co-dominant",5.37586152376752
"1999","litu","180751","canopy",0.59,324,4.83528456946648,4.04464022148311,3.43939147605715,"co-dominant",5.37586152376752
"1966","litu","180794","canopy",0.9,307,4.05455117917863,3.39719228997538,3.1001287599471,"co-dominant",6.10158180073645
"1977","litu","180794","canopy",0.81,307,4.05455117917863,3.50318886377924,3.15567096462032,"co-dominant",6.10158180073645
"1999","litu","180794","canopy",0.77,307,4.05455117917863,3.66025617398333,3.23797423516726,"co-dominant",6.10158180073645
"1966","litu","190018","canopy",0.66,335,5.37943034569977,4.06241769831818,3.44870687391873,"co-dominant",5.45254595717789
"1977","litu","190018","canopy",0.64,335,5.37943034569977,4.16109448104237,3.5004135080662,"co-dominant",5.45254595717789
"1999","litu","190018","canopy",0.49,335,5.37943034569977,4.30036571968386,3.57339163711434,"co-dominant",5.45254595717789
"1966","litu","190438","canopy",0.58,332,5.07318189886024,4.03855409646669,3.43620234654855,"co-dominant",5.75260644938781
"1977","litu","190438","canopy",0.59,332,5.07318189886024,4.11162381052571,3.47449087671547,"co-dominant",5.75260644938781
"1999","litu","190438","canopy",0.91,332,5.07318189886024,4.18807379575271,3.51455066897442,"co-dominant",5.75260644938781
"1966","litu","200038","canopy",1,337,5.38936809177729,4.24729003462322,3.54557997814257,"dominant",4.74123962539657
"1977","litu","200038","canopy",0.74,337,5.38936809177729,4.33863759463613,3.59344609958933,"dominant",4.74123962539657
"1999","litu","200038","canopy",0.52,337,5.38936809177729,4.46691842996267,3.66066525730044,"dominant",4.74123962539657
"1966","litu","200389","canopy",1.01,336,5.26283326290479,2.92508744918461,2.85274582337274,"co-dominant",4.84185566557329
"1977","litu","200389","canopy",1.86,336,5.26283326290479,3.01711515406669,2.90096834073094,"co-dominant",4.84185566557329
"1999","litu","200389","canopy",0.9,336,5.26283326290479,3.37269387995122,3.08729159309444,"co-dominant",4.84185566557329
"1966","litu","190075","canopy",0.11,335,5.41115211263718,3.87547228914436,3.35074747951165,"co-dominant",5.60394961256625
"1977","litu","190075","canopy",1.07,335,5.41115211263718,3.87783907581766,3.35198767572846,"co-dominant",5.60394961256625
"1999","litu","190075","canopy",0.15,335,5.41115211263718,3.90244783574373,3.36488266592972,"co-dominant",5.60394961256625
"1966","litu","82368","canopy",0.78,304,5.16469621337126,4.56993473603827,3.71464580168406,"dominant",7.12545216087706
"1977","litu","82368","canopy",0.46,304,5.16469621337126,4.57325822468576,3.71638730973534,"dominant",7.12545216087706
"1999","litu","82368","canopy",0.5,304,5.16469621337126,4.57954142945938,3.71967970903671,"dominant",7.12545216087706
"1966","litu","130579","canopy",0.58,322,5.25192388484431,3.99120503289661,3.41139143723782,"co-dominant",6.78806833370122
"1977","litu","130579","canopy",0.43,322,5.25192388484431,4.07203230411639,3.45374492735699,"co-dominant",6.78806833370122
"1999","litu","130579","canopy",0.53,322,5.25192388484431,4.17670691207748,3.5085944219286,"co-dominant",6.78806833370122
"1966","qual","100990","canopy",1.03,297,4.69348018625774,3.93802845467603,3.29803959316246,"co-dominant",5.07009545516652
"1977","qual","100990","canopy",1.14,297,4.69348018625774,3.99053523915556,3.32681331105725,"co-dominant",5.07009545516652
"1999","qual","100990","canopy",1.02,297,4.69348018625774,4.07848276630082,3.37500855593285,"co-dominant",5.07009545516652
"1966","qual","90546","canopy",0.71,294,4.57517122143607,3.98331279133872,3.32285540965362,"dominant",5.32691011370071
"1977","qual","90546","canopy",0.83,294,4.57517122143607,4.03458274139014,3.3509513422818,"dominant",5.32691011370071
"1999","qual","90546","canopy",0.94,294,4.57517122143607,4.12074065496334,3.39816587891991,"dominant",5.32691011370071
"1966","qual","60315","canopy",0.76,296,4.16540182270033,3.72630291654029,3.18201399826408,"co-dominant",5.35362197576421
"1977","qual","60315","canopy",0.84,296,4.16540182270033,3.79594151653146,3.22017595105924,"co-dominant",5.35362197576421
"1999","qual","60315","canopy",0.87,296,4.16540182270033,3.91104313356908,3.28325163719585,"co-dominant",5.35362197576421
"1966","qual","80745","canopy",1.11,291,4.26771931569094,3.853131667766,3.25151615393577,"co-dominant",5.4585381812934
"1977","qual","80745","canopy",0.9,291,4.26771931569094,3.94328354406705,3.30091938214875,"co-dominant",5.4585381812934
"1999","qual","80745","canopy",1.06,291,4.26771931569094,4.05476025915915,3.36200862201921,"co-dominant",5.4585381812934
"1966","qual","70471","canopy",1.02,289,3.98826573339666,3.31469223502074,2.95645134479137,"co-dominant",5.87973524814135
"1977","qual","70471","canopy",0.67,289,3.98826573339666,3.37045198424945,2.9870076873687,"co-dominant",5.87973524814135
"1999","qual","70471","canopy",1.12,289,3.98826573339666,3.47305714282686,3.04323531426912,"co-dominant",5.87973524814135
"1966","qual","80451","canopy",0.88,296,4.47273957016655,3.84304857075218,3.2459906167722,"co-dominant",6.29460501315686
"1977","qual","80451","canopy",0.77,296,4.47273957016655,3.89766272281521,3.27591917210273,"co-dominant",6.29460501315686
"1999","qual","80451","canopy",0.87,296,4.47273957016655,3.95942713080795,3.30976606768276,"co-dominant",6.29460501315686
"1966","qual","50322","canopy",1.05,296,3.98233613571314,3.75966035461191,3.20029387432732,"co-dominant",5.4168494061706
"1977","qual","50322","canopy",0.49,296,3.98233613571314,3.8124852761519,3.22924193133124,"co-dominant",5.4168494061706
"1999","qual","50322","canopy",0.61,296,3.98233613571314,3.88221581466845,3.26745426643831,"co-dominant",5.4168494061706
"1966","qual","101212","canopy",0.85,296,4.53219191474328,4.16541330088366,3.42264648888425,"co-dominant",5.77347082094261
"1977","qual","101212","canopy",0.8,296,4.53219191474328,4.18242855997494,3.43197085086627,"co-dominant",5.77347082094261
"1999","qual","101212","canopy",0.91,296,4.53219191474328,4.21743624564107,3.45115506261131,"co-dominant",5.77347082094261
"1966","qual","70519","canopy",0.68,291,4.25728496082611,3.8254804470567,3.23636328498707,"co-dominant",7.22427842618228
"1977","qual","70519","canopy",0.36,291,4.25728496082611,3.88340937885484,3.26810833961245,"co-dominant",7.22427842618228
"1999","qual","70519","canopy",0.94,291,4.25728496082611,3.95222813802143,3.30582101963575,"co-dominant",7.22427842618228
"1966","qual","70536","canopy",0.62,291,4.17847912631927,3.86044004743891,3.25552114599652,"dominant",7.40451285704039
"1977","qual","70536","canopy",0.4,291,4.17847912631927,3.91957518508333,3.28792720142567,"dominant",7.40451285704039
"1999","qual","70536","canopy",1.05,291,4.17847912631927,4.00552816483046,3.33502943432709,"dominant",7.40451285704039
"1966","qual","60078","canopy",0.98,304,4.47300958542214,3.82145716888831,3.23415852855079,"co-dominant",5.44285669676944
"1977","qual","60078","canopy",0.94,304,4.47300958542214,3.88493588840538,3.26894486684615,"co-dominant",5.44285669676944
"1999","qual","60078","canopy",1.01,304,4.47300958542214,4.00399081159392,3.33418696475347,"co-dominant",5.44285669676944
"1966","qual","70371","canopy",1.07,296,4.4359438455185,3.82305954029225,3.23503662808015,"co-dominant",6.41396986371211
"1977","qual","70371","canopy",0.74,296,4.4359438455185,3.88648091998987,3.26979154415445,"co-dominant",6.41396986371211
"1999","qual","70371","canopy",0.94,296,4.4359438455185,3.98459894264455,3.32356022056922,"co-dominant",6.41396986371211
"1966","qual","60121","canopy",0.85,300,4.37499464863262,4.08181372062939,3.37683391890491,"co-dominant",4.94070690836471
"1977","qual","60121","canopy",0.82,300,4.37499464863262,4.12297983542538,3.39939294981311,"co-dominant",4.94070690836471
"1999","qual","60121","canopy",0.87,300,4.37499464863262,4.19512784894924,3.43893006122418,"co-dominant",4.94070690836471
"1966","qual","80089","canopy",0.77,310,4.55655382422665,3.73229011702758,3.18529498413112,"co-dominant",4.87246755852155
"1977","qual","80089","canopy",0.89,310,4.55655382422665,3.78461094896368,3.2139668000321,"co-dominant",4.87246755852155
"1999","qual","80089","canopy",0.78,310,4.55655382422665,3.89056159906695,3.27202775628869,"co-dominant",4.87246755852155
"1966","qual","60377","canopy",1.15,289,3.86277867104846,3.62917618088607,3.12878854712557,"co-dominant",6.96266233730763
"1977","qual","60377","canopy",0.58,289,3.86277867104846,3.65001146696682,3.14020628389782,"co-dominant",6.96266233730763
"1999","qual","60377","canopy",0.72,289,3.86277867104846,3.72831081521954,3.18311432674031,"co-dominant",6.96266233730763
"1966","qual","90558","canopy",0.87,295,4.53302101484896,3.6010781495638,3.11339082596096,"dominant",5.20318251724368
"1977","qual","90558","canopy",0.82,295,4.53302101484896,3.63802904179767,3.13363991490512,"dominant",5.20318251724368
"1999","qual","90558","canopy",0.97,295,4.53302101484896,3.66984812365195,3.15107677176127,"dominant",5.20318251724368
"1966","qual","70559","canopy",0.89,290,4.07067765438684,3.85790969416135,3.25413451240042,"co-dominant",6.14091769297339
"1977","qual","70559","canopy",1.19,290,4.07067765438684,3.93876109120399,3.29844107797979,"co-dominant",6.14091769297339
"1999","qual","70559","canopy",1.02,290,4.07067765438684,4.03628890106077,3.3518863177813,"co-dominant",6.14091769297339
"1966","qual","90283","canopy",1.09,313,4.78405976572362,3.63642040919211,3.13275838423728,"co-dominant",5.03985463528484
"1977","qual","90283","canopy",0.69,313,4.78405976572362,3.69419456079357,3.16441861931487,"co-dominant",5.03985463528484
"1999","qual","90283","canopy",1.07,313,4.78405976572362,3.77895496576743,3.21086732124055,"co-dominant",5.03985463528484
"1966","qual","50314","canopy",0.8,296,4.05920655073014,3.63316838829574,3.13097627678606,"co-dominant",5.4168494061706
"1977","qual","50314","canopy",0.43,296,4.05920655073014,3.6705224497457,3.15144630246065,"co-dominant",5.4168494061706
"1999","qual","50314","canopy",0.49,296,4.05920655073014,3.71592968764933,3.17632946883183,"co-dominant",5.4168494061706
"1966","qual","162295","canopy",1.01,310,5.01587776580209,3.7390645479042,3.1890073722515,"co-dominant",5.20830285189416
"1977","qual","162295","canopy",0.95,310,5.01587776580209,3.78039519535022,3.21165656705192,"co-dominant",5.20830285189416
"1999","qual","162295","canopy",0.87,310,5.01587776580209,3.88723168950007,3.27020296584604,"co-dominant",5.20830285189416
"1966","qual","112142","canopy",0.97,302,4.03720334018191,3.46026003230146,3.0362224977012,"co-dominant",4.67325450772831
"1977","qual","112142","canopy",0.78,302,4.03720334018191,3.48933857364604,3.05215753835803,"co-dominant",4.67325450772831
"1999","qual","112142","canopy",0.89,302,4.03720334018191,3.56523931896148,3.09375114679089,"co-dominant",4.67325450772831
"1966","qual","180996","canopy",0.8,300,2.45299861518561,4.05036469604099,3.35959985343046,"co-dominant",6.90351435750358
"1977","qual","180996","canopy",0.95,300,2.45299861518561,4.07944542499158,3.37553609289538,"co-dominant",6.90351435750358
"1999","qual","180996","canopy",0.63,300,2.45299861518561,4.11757085095672,3.39642882632428,"co-dominant",6.90351435750358
"1977","qual","142363","canopy",1.29,317,5.08576787612215,3.74783400145208,3.19381303279574,"co-dominant",4.86131014776594
"1999","qual","142363","canopy",0.92,317,5.08576787612215,3.82512545366815,3.23616874861015,"co-dominant",4.86131014776594
"1966","qual","142539","canopy",1.02,312,4.92485531880948,3.91149080710306,3.28349696229248,"co-dominant",5.19306656464982
