"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh_old.mm","dbh_old.cm","dbh.ln.cm","height.ln.m","height.m","position_all","TWI","TWI.ln"
"1999","82115",1.11,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,167.901701278806,16.7901701278806,2.82079360372904,2.64994949359404,14.1533237938065,"intermediate",4.59073262476848,1.52403962457494
"1966","10636",1.17,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,282.690686297049,28.2690686297049,3.34176822562705,2.98441520085257,19.7749344894658,"intermediate",4.63373201240841,1.53336259361035
"1977","10636",1.02,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,304.035117403143,30.4035117403143,3.41455811951401,3.03114631272799,20.7209716941604,"intermediate",4.63373201240841,1.53336259361035
"1999","10636",0.96,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,350.485773791667,35.0485773791667,3.55673502433067,3.12242388562029,22.7013384571757,"intermediate",4.63373201240841,1.53336259361035
"1966","120911",0.74,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,319,175.728582562243,17.5728582562243,2.86635556718259,2.67920027413122,14.5734338822623,"suppressed",6.11734321375287,1.81112788686901
"1977","120911",0.97,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,319,191.063671871025,19.1063671871025,2.95002164008158,2.73291389293237,15.3776305683232,"suppressed",6.11734321375287,1.81112788686901
"1999","120911",1.3,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,319,226.517532387056,22.6517532387056,3.12023725461574,2.84219231746331,17.1533298902792,"suppressed",6.11734321375287,1.81112788686901
"1966","52343",0.68,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,290.939544455753,29.0939544455753,3.37053040158306,3.00288051781632,20.1434770789081,"intermediate",6.80440770916153,1.91757059471978
"1977","52343",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,315.720615655125,31.5720615655125,3.45227260184782,3.0553590103863,21.2288055206724,"intermediate",6.80440770916153,1.91757059471978
"1999","52343",0.9,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,358.848341425566,35.8848341425566,3.5803147589557,3.13756207524956,23.0476099727671,"intermediate",6.80440770916153,1.91757059471978
"1966","192112",0.98,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,311,78.8386097538914,7.88386097538914,2.06481775536903,2.16461299894692,8.71123000924022,"suppressed",5.13225189308914,1.63554452837995
"1977","192112",0.38,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,311,86.3980093198654,8.63980093198654,2.1563795422712,2.22339566613811,9.23864903044839,"suppressed",5.13225189308914,1.63554452837995
"1999","192112",0.63,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,311,93.1500247054137,9.31500247054137,2.23162626927535,2.27170406487477,9.69590920269675,"suppressed",5.13225189308914,1.63554452837995
"1966","202248",1.1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,104.99038564633,10.499038564633,2.35128368769808,2.34852412750216,10.4701057749628,NA,4.22378275987156,1.44073111512675
"1977","202248",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,109.484253611218,10.9484253611218,2.39319564328464,2.37543160298874,10.755654356999,NA,4.22378275987156,1.44073111512675
"1999","202248",1.18,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,137.195391052985,13.7195391052985,2.61882102882522,2.52028310050579,12.4321157036768,NA,4.22378275987156,1.44073111512675
"1966","112082",1.1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,246.976557311766,24.6976557311766,3.20670832946076,2.89770674751381,18.1325152178589,"intermediate",5.59597809777596,1.72204814288849
"1977","112082",0.75,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,276.905811757061,27.6905811757061,3.32109232561216,2.97114127304301,19.5141778974063,"intermediate",5.59597809777596,1.72204814288849
"1999","112082",0.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,305.905721682256,30.5905721682256,3.42069186240847,3.03508417566624,20.8027289093439,"intermediate",5.59597809777596,1.72204814288849
"1966","32493",1.03,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,292,292.562954379214,29.2562954379214,3.37609477916639,3.00645284822482,20.2155649187385,"intermediate",4.87229571064855,1.5835652245116
"1977","32493",0.62,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,292,317.24419252692,31.724419252692,3.45708670776519,3.05844966638525,21.2945179507557,"intermediate",4.87229571064855,1.5835652245116
"1999","32493",0.81,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,292,350.717662847183,35.0717662847183,3.5573964274324,3.1228485064116,22.7109799643225,"intermediate",4.87229571064855,1.5835652245116
"1966","42207",0.85,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,282,178.525233180237,17.8525233180237,2.8821448605892,2.68933700049827,14.7219120637214,"intermediate",5.79145761905328,1.75638400757937
"1977","42207",0.88,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,282,188.957250715036,18.8957250715036,2.9389357097886,2.72579672568428,15.2685739471417,"intermediate",5.79145761905328,1.75638400757937
"1999","42207",0.55,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,282,207.27597512676,20.727597512676,3.03146602550452,2.7852011883739,16.2030774196588,"intermediate",5.79145761905328,1.75638400757937
"1966","42304",0.84,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,286,307.179688973288,30.7179688973288,3.42484778947026,3.03775228083991,20.8583068889502,"intermediate",6.10887970059429,1.80974340131369
"1977","42304",1.18,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,286,320.766382726344,32.0766382726344,3.46812798550708,3.06553816669554,21.4460004052777,"intermediate",6.10887970059429,1.80974340131369
"1999","42304",0.8,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,286,345.064412684135,34.5064412684135,3.54114601004267,3.1124157384474,22.4752732547274,"intermediate",6.10887970059429,1.80974340131369
"1966","50404",1.13,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,297,207.4474976176,20.74474976176,3.03229319113122,2.78573222870624,16.2116841923462,"intermediate",5.44444040647162,1.69459497910565
"1977","50404",0.64,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,297,217.182304462824,21.7182304462824,3.07815202058114,2.81517359721309,16.6960739206717,"intermediate",5.44444040647162,1.69459497910565
"1999","50404",1.13,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,297,229.928878157075,22.9928878157075,3.13518494270509,2.85178873321667,17.3187327433899,"intermediate",5.44444040647162,1.69459497910565
"1966","52276",0.87,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,292,777.984786354678,77.7984786354678,4.35412187617911,3.63434624450699,37.8770824504054,"intermediate",6.56733218144008,1.88210768936795
"1977","52276",0.69,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,292,795.197946969457,79.5197946969458,4.37600598056613,3.64839583952346,38.4129959879702,"intermediate",6.56733218144008,1.88210768936795
"1999","52276",0.89,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,292,815.599795000316,81.5599795000316,4.40133869435791,3.66465944177778,39.0428375394072,"intermediate",6.56733218144008,1.88210768936795
"1966","62007",0.84,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,280,263.377701277551,26.3377701277551,3.27100403547088,2.93898459077231,18.8966487357076,"intermediate",5.06455649465799,1.62226657111419
"1977","62007",0.67,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,280,294.002650644413,29.4002650644413,3.38100369010132,3.00960436904505,20.2793751893566,"intermediate",5.06455649465799,1.62226657111419
"1999","62007",0.91,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,280,335.205377898206,33.5205377898206,3.51215831933425,3.09380564101259,22.0608741930711,"intermediate",5.06455649465799,1.62226657111419
"1966","82120",1.02,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,295,192.763350475181,19.2763350475181,2.95887818021647,2.73859979169898,15.4653152659289,"intermediate",4.60057039436475,1.52618029458278
"1977","82120",0.69,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,295,213.843566578245,21.3843566578245,3.06265965742108,2.80522750006434,16.530836244617,"intermediate",4.60057039436475,1.52618029458278
"1999","82120",0.77,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,295,237.066512845456,23.7066512845456,3.1657556536852,2.8714151296659,17.6619945357187,"intermediate",4.60057039436475,1.52618029458278
"1966","91493",0.94,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,303,268.404299985863,26.8404299985863,3.28990933278686,2.95112179164916,19.1273986536935,"intermediate",6.75403215524872,1.91013968287131
"1977","91493",0.68,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,303,281.859654252981,28.1859654252981,3.33882417410633,2.98252511977626,19.7375935598107,"intermediate",6.75403215524872,1.91013968287131
"1999","91493",0.76,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,303,309.957658655735,30.9957658655735,3.43385061017507,3.04353209173239,20.979213029034,"intermediate",6.75403215524872,1.91013968287131
"1966","100551",0.85,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,316,320.092149998616,32.0092149998616,3.46602383009036,3.06418729891801,21.417049253365,"intermediate",5.0886835381601,1.62701916020643
"1977","100551",0.74,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,316,346.201132922649,34.6201132922649,3.54443482219403,3.11452715584857,22.5227780713735,"intermediate",5.0886835381601,1.62701916020643
"1999","100551",0.84,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,316,387.433848789659,38.7433848789659,3.65696002842539,3.1867683382491,24.2100621543918,"intermediate",5.0886835381601,1.62701916020643
"1966","111163",0.81,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,304,399.277050193649,39.9277050193649,3.68707044432608,3.20609922525734,24.6826168658391,"intermediate",5.82605762868593,1.76234055012683
"1977","111163",1.04,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,304,430.547069198987,43.0547069198987,3.76247156101542,3.2545067421719,25.9068326338741,"intermediate",5.82605762868593,1.76234055012683
"1999","111163",1.21,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,304,473.944563740827,47.3944563740827,3.85850526772809,3.31616038188143,27.5543490083115,"intermediate",5.82605762868593,1.76234055012683
"1966","120162",1.22,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,318,317.827883314929,31.7827883314929,3.45892489582153,3.05962978311742,21.3196628017043,"intermediate",5.58934501511731,1.72086210948217
"1977","120162",0.98,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,318,356.863330721868,35.6863330721868,3.57476778837897,3.1340009201393,22.9656798282951,"intermediate",5.58934501511731,1.72086210948217
"1999","120162",1.19,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,318,425.331030404526,42.5331030404526,3.7502826678185,3.24668147273948,25.7048958238099,"intermediate",5.58934501511731,1.72086210948217
"1966","140756",0.64,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,319,616.504674902155,61.6504674902155,4.12148081255347,3.48499068165933,32.6221231243863,"intermediate",5.40351755571068,1.68705014070754
"1977","140756",0.86,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,319,641.255856238773,64.1255856238773,4.16084343598533,3.51026148590258,33.4570151780465,"intermediate",5.40351755571068,1.68705014070754
"1999","140756",0.71,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,319,678.397612224713,67.8397612224713,4.21714847176152,3.5464093188709,34.6885381209813,"intermediate",5.40351755571068,1.68705014070754
"1966","142015",1.07,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,293,400.171764275981,40.0171764275981,3.6893087726335,3.20753623203071,24.718111450331,"intermediate",5.6049563231553,1.72365126401478
"1977","142015",0.92,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,293,427.069738069186,42.7069738069186,3.75436222790427,3.24930055031454,25.7723071792818,"intermediate",5.6049563231553,1.72365126401478
"1999","142015",0.62,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,293,472.367291010569,47.2367291010569,3.85517174890353,3.31402026279606,27.495442476094,"intermediate",5.6049563231553,1.72365126401478
"1966","180929",0.91,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,315,318.482013116104,31.8482013116104,3.46098090669067,3.06094974209541,21.3478224627373,"intermediate",6.01014524773149,1.79344891593087
"1977","180929",0.79,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,315,336.865413553343,33.6865413553343,3.5170983912798,3.09697716720163,22.1309519012308,"intermediate",6.01014524773149,1.79344891593087
"1999","180929",0.9,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,315,372.894130630333,37.2894130630333,3.61870945427156,3.16221146964234,23.6227792660827,"intermediate",6.01014524773149,1.79344891593087
"1966","192239",0.68,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,310,238.770063830905,23.8770063830905,3.17291591982397,2.87601202052699,17.7433716946466,"intermediate",4.88917856572504,1.58702430690683
"1977","192239",0.58,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,310,250.289730174044,25.0289730174044,3.22003407453418,2.90626187585095,18.288306670358,"intermediate",4.88917856572504,1.58702430690683
"1999","192239",0.95,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,310,270.025991200145,27.0025991200145,3.29593312507552,2.95498906629848,19.201512775076,"intermediate",4.88917856572504,1.58702430690683
"1966","82418",1.14,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,310,284.779869388296,28.4779869388296,3.34913140071798,2.98914235926094,19.868635031479,"intermediate",5.29225529314053,1.66624448642332
"1977","82418",0.94,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,310,294.747653390936,29.4747653390936,3.38353448503784,3.01122913939429,20.3123512989136,"intermediate",5.29225529314053,1.66624448642332
"1999","82418",0.99,"quve","ring",13.4242978850708,48.6938749835959,-2.38790666666667,0.653858282666667,310,308.236540509375,30.8236540509375,3.42828238389394,3.03995729045991,20.9043504008351,"intermediate",5.29225529314053,1.66624448642332
